order_id,order_date,customer_id,customer_email,product_name,category,quantity,unit_price,revenue,store_name,shipping_city,shipping_state,shipping_zip
ORD-217771,2026-05-17,CUST00452,not-an-email,Pruning Shears,Lighting,1,18.75,18.75,EastsideOutfitters,Austin,NC,25319
ORD-442220,2099-13-45,CUST00913,cust401@example.com,patio umbrella,Patio Heaters,2,89.99,179.98,NorthernYards,Miami,FL,46428
ORD-513583,2026-05-17,CUST00815,cust1933@example.com,garden hose 50ft,Grills & BBQ,1,29.99,29.99,WestPatio,Denver,OR,ABC12
ORD-504868,2026-05-17,CUST00180,cust913@example.com,Fire Pit,Grills & BBQ,1,179.0,179.0,WestPatio,Boston,IL,50381
ORD-535798,2026-05-17,CUST00286,cust1493@example.com,pruning shears,Home Decor,1,18.75,18.75,MidwestHome,Austin,AZ,65552
ORD-250616,2026-05-17,CUST01210,cust136@example.com,garden hose 50ft,Lighting,2,29.99,59.98,NorthernYards,Austin,NC,53963
ORD-529350,2026-05-17,CUST00409,cust1547@example.com,led string lights,Grills & BBQ,1,24.99,24.99,WestPatio,Denver,GA,84437
ORD-680771,2026-05-17,CUST01516,cust623@example.com,Pruning Shears,Lighting,3,18.75,56.25,SouthernShed,Austin,WA,86704
ORD-929653,2026-05-17,CUST01364,cust968@example.com,patio umbrella,Garden Tools,1,89.99,89.99,WestPatio,Seattle,MA,93435
ORD-615780,2026-05-17,CUST01191,cust1988@example.com,Garden Hose 50ft,Lighting,1,29.99,29.99,MidwestHome,Atlanta,WA,ABC12
ORD-370439,2026-05-17,CUST00334,cust36@example.com,Pruning Shears,Home Decor,1,18.75,18.75,NorthernYards,Seattle,AZ,85400
ORD-435209,2026-05-17,CUST01868,cust740@example.com,Pruning Shears,Garden Tools,1,18.75,18.75,NorthernYards,Denver,CA,45739
ORD-405831,2026-05-17,CUST01567,cust1570@example.com,Outdoor Rug 5 x 7,Outdoor Furniture,5,119.0,595.0,MidwestHome,Seattle,NC,35403
ORD-670123,2026-05-17,CUST01410,cust556@example.com,FIRE PIT,Garden Tools,3,179.0,537.0,NorthernYards,Miami,MA,49462
ORD-708222,2026-05-17,CUST00844,cust764@example.com,Fire Pit,Garden Tools,1,179.0,179.0,SouthernShed,Austin,NC,46885
ORD-328459,2026-05-17,CUST01951,cust1257@example.com,charcoal grill ,Home Decor,1,199.0,199.0,MidwestHome,Boston,FL,83224
ORD-677883,2026-05-17,CUST00036,cust1677@example.com,adirondack chair,Lighting,2,149.5,299.0,EastsideOutfitters,Denver,TX,25278
ORD-824619,2026-05-17,CUST00353,cust1564@example.com,Fire Pit,Patio Heaters,3,179.0,537.0,EastsideOutfitters,Austin,OR,78566
ORD-880623,2026-05-17,CUST00257,cust1410@example.com,Adirondack Chair,Grills & BBQ,1,149.5,149.5,SouthernShed,Austin,AZ,28659
ORD-545440,2026-05-17,CUST00068,cust88@example.com,Adirondack Chair,Patio Heaters,1,149.5,149.5,MidwestHome,Miami,GA,66524
ORD-162144,2026-05-17,CUST01546,cust618@example.com,Pruning Shears,Outdoor Furniture,4,18.75,75.0,NorthernYards,Miami,CA,18683
ORD-315378,2026-05-17,CUST01529,cust186@example.com,Patio Heater,Garden Tools,1,249.0,249.0,MidwestHome,Denver,IL,13835
ORD-469311,2026-05-17,CUST00203,cust1035@example.com,charcoal grill ,Home Decor,3,199.0,597.0,NorthernYards,Miami,OR,41696
ORD-327538,2026-05-17,CUST01893,cust1994@example.com,garden hose 50ft,Grills & BBQ,1,29.99,29.99,MidwestHome,Boston,NC,10567
ORD-597775,2026-05-17,CUST01710,cust1962@example.com,fire-pit,Garden Tools,2,179.0,358.0,WestPatio,Atlanta,GA,98280
ORD-324682,2026-05-17,CUST00279,cust955@example.com,Outdoor Rug 5x7,Lighting,2,119.0,238.0,EastsideOutfitters,Boston,IL,26202
ORD-402274,2026-05-17,CUST00936,cust237@example.com,Outdoor Rug 5 x 7,Home Decor,1,119.0,119.0,EastsideOutfitters,Boston,IL,74711
ORD-981946,2026-05-17,CUST01833,cust387@example.com,Pruning Shears,Lighting,2,18.75,37.5,EastsideOutfitters,Seattle,WA,66093
ORD-113406,2026-05-17,CUST00294,cust1386@example.com,Pruning Shears,Lighting,1,18.75,18.75,WestPatio,Boston,NC,96317
ORD-719244,2026-05-17,CUST00694,cust745@example.com,Adirondack-Chair,Grills & BBQ,4,149.5,598.0,MidwestHome,Atlanta,NY,18481
ORD-228725,2026-05-17,CUST01617,cust1216@example.com,garden hose 50ft,Patio Heaters,3,29.99,89.97,WestPatio,Denver,WA,86273
ORD-598940,2026-05-17,CUST00222,cust302@example.com,PATIO HEATER,Outdoor Furniture,6,249.0,1494.0,EastsideOutfitters,Atlanta,NC,46554
ORD-621429,2026-05-17,CUST01389,cust1512@example.com,Garden Hose 50 ft,Outdoor Furniture,0,29.99,149.95,SouthernShed,Atlanta,CA,23055
ORD-733952,2026-05-17,CUST01572,cust1557@example.com,Fire Pit,Lighting,1,179.0,179.0,WestPatio,Seattle,California,22626
ORD-407823,2026-05-17,CUST01120,cust1658@example.com,pruning shears,Outdoor Furniture,2,18.75,37.5,NorthernYards,Atlanta,NC,55038
ORD-224921,2026-05-17,CUST01763,cust942@example.com,ceramic planter,Garden Tools,-3,34.5,34.5,SouthernShed,Atlanta,CO,68006
ORD-551601,2026-05-17,CUST01352,cust1166@example.com,CHARCOAL GRILL,Home Decor,3,199.0,597.0,MidwestHome,Miami,GA,24336
ORD-592640,2026-05-17,CUST00774,cust1014@example.com,Pruning Shears,Home Decor,2,18.75,37.5,EastsideOutfitters,Denver,CO,44523
ORD-436050,2026-05-17,CUST01196,cust715@example.com,Patio Umbrella,Outdoor Furniture,2,89.99,179.98,EastsideOutfitters,Atlanta,NY,58026
ORD-202078,2026-05-17,CUST00508,cust116@example.com,ceramic planter,Grills & BBQ,6,34.5,207.0,EastsideOutfitters,Miami,CO,56041
ORD-189067,2026-05-17,CUST00944,cust1103@example.com,adirondack chair,Patio Heaters,1,149.5,149.5,WestPatio,Miami,NY,12583
ORD-639764,2026-05-17,CUST00774,cust46@example.com,ceramic planter,Home Decor,1,34.5,34.5,WestPatio,Denver,GA,87068
ORD-700350,2026-05-17,CUST01662,cust689@example.com,adirondack chair,Patio Heaters,1,149.5,149.5,EastsideOutfitters,Seattle,MA,36988
ORD-744693,2026-05-17,CUST01613,cust1302@example.com,led string lights,Outdoor Furniture,5,24.99,124.95,MidwestHome,Seattle,FL,75136
ORD-401314,2026-05-17,CUST01522,cust1648@example.com,LED String Lights,Outdoor Furniture,1,24.99,24.99,MidwestHome,Austin,OR,62694
ORD-720615,2026-05-17,CUST01630,cust875@example.com,FIRE PIT,Outdoor Furniture,1,179.0,179.0,EastsideOutfitters,Miami,NC,72294
ORD-943187,2026-05-17,CUST01280,cust849@example.com,led string lights,Home Decor,2,24.99,49.98,WestPatio,Boston,IL,36224
ORD-900527,2026-05-17,CUST01023,cust1767@example.com,Outdoor Rug 5x7,Grills & BBQ,4,119.0,476.0,WestPatio,Denver,MA,77662
ORD-768914,2026-05-17,CUST01070,cust1489@example.com,Outdoor Rug 5 x 7,Grills & BBQ,4,119.0,476.0,EastsideOutfitters,Atlanta,CO,84202
ORD-254920,2026-05-17,CUST01701,cust841@example.com,Garden Hose 50ft,Outdoor Furniture,3,29.99,89.97,SouthernShed,Atlanta,WA,67067
ORD-379901,2026-05-17,CUST00233,cust484@example.com,LED-String-Lights,Grills & BBQ,1,24.99,24.99,SouthernShed,Austin,MA,88804
ORD-357516,2026-05-17,CUST00414,cust1325@example.com,led string lights,Grills & BBQ,2,24.99,49.98,EastsideOutfitters,Seattle,CO,65314
ORD-130557,2026-05-17,CUST01603,cust1746@example.com,led string lights,Outdoor Furniture,2,24.99,49.98,NorthernYards,Austin,NY,ABC12
ORD-429153,2026-05-17,CUST00185,cust1376@example.com,PATIO HEATER,Lighting,4,249.0,996.0,SouthernShed,Seattle,CO,57636
ORD-217369,2026-05-17,CUST01945,cust1361@example.com,patio-heater,Home Decor,2,249.0,498.0,EastsideOutfitters,Atlanta,TX,78414
ORD-194632,2026-05-17,CUST00799,cust1705@example.com,Garden Hose 50 ft,Patio Heaters,1,29.99,29.99,SouthernShed,Atlanta,IL,53160
ORD-328598,2026-05-17,CUST01208,cust837@example.com,Charcoal Grill,Outdoor Furniture,1,199.0,199.0,WestPatio,Miami,WA,67602
ORD-492906,2026-05-17,CUST01802,cust505@example.com,adirondack chair,Grills & BBQ,2,149.5,299.0,EastsideOutfitters,Atlanta,GA,99487
ORD-850435,2026-05-17,CUST01637,cust1724@example.com,FIRE PIT,Outdoor Furniture,1,179.0,179.0,SouthernShed,Denver,OR,14562
ORD-679577,2026-05-17,CUST00250,cust1850@example.com,ceramic planter,Home Decor,2,34.5,69.0,SouthernShed,Atlanta,AZ,57560
ORD-507341,2026-05-17,CUST01550,cust185@example.com,PATIO UMBRELLA,Grills & BBQ,4,89.99,359.96,EastsideOutfitters,Seattle,WA,49438
,2026-05-17,CUST01686,cust1617@example.com,pruning shears,Lighting,4,18.75,75.0,WestPatio,Boston,MA,63253
ORD-533021,2026-05-17,CUST00136,cust1431@example.com,fire-pit,Garden Tools,2,179.0,358.0,WestPatio,Miami,TX,31016
ORD-864654,2026-05-17,CUST01291,not-an-email,Outdoor Rug 5 x 7,Lighting,1,119.0,119.0,SouthernShed,Austin,AZ,13584
ORD-520124,2026-05-17,CUST01058,cust227@example.com,Garden Hose 50 ft,Patio Heaters,1,29.99,29.99,SouthernShed,Miami,OR,20778
ORD-819064,2026-05-17,CUST01215,cust534@example.com,ceramic planter,Garden Tools,2,34.5,69.0,EastsideOutfitters,Seattle,AZ,27499
ORD-188498,2026-05-17,CUST01144,cust460@example.com,ceramic planter,Patio Heaters,0,34.5,34.5,MidwestHome,Boston,CO,84762
ORD-339816,2026-05-17,CUST00879,cust102@example.com,adirondack chair,Home Decor,1,149.5,149.5,EastsideOutfitters,Seattle,AZ,32119
ORD-193387,2026-05-17,CUST01584,cust1472@example.com,Fire Pit,Lighting,5,179.0,895.0,WestPatio,Austin,TX,11850
ORD-335388,2026-05-17,CUST00267,cust1529@example.com,Garden Hose 50ft,Lighting,5,29.99,149.95,SouthernShed,Miami,WA,47743
ORD-326037,2026-05-17,CUST00059,cust837@example.com,LED-String-Lights,Garden Tools,2,24.99,49.98,EastsideOutfitters,Seattle,CO,33641
ORD-747684,2026-05-17,CUST00961,cust939@example.com,Pruning Shears,Grills & BBQ,1,18.75,18.75,EastsideOutfitters,Boston,MA,94834
ORD-516866,2026-05-17,CUST00107,not-an-email,Garden Hose 50 ft,Garden Tools,1,29.99,29.99,SouthernShed,Atlanta,CO,88275
ORD-471512,2026-05-17,CUST01270,cust11@example.com,patio-heater,Lighting,5,249.0,1245.0,EastsideOutfitters,Atlanta,OR,15965
ORD-803869,2026-05-17,CUST00348,cust1189@example.com,Fire Pit,Home Decor,5,179.0,895.0,WestPatio,Denver,NC,15390
ORD-590822,2026-05-17,CUST00642,cust291@example.com,Charcoal Grill,Outdoor Furniture,1,199.0,199.0,SouthernShed,Atlanta,NC,66744
ORD-975355,2026-05-17,CUST01256,cust1849@example.com,LED-String-Lights,Garden Tools,1,24.99,24.99,MidwestHome,Denver,CO,47083
ORD-556943,2026-05-17,CUST01347,cust1139@example.com,CHARCOAL GRILL,Patio Heaters,3,199.0,597.0,WestPatio,Austin,GA,29826
ORD-298096,2026-05-17,CUST00957,cust533@example.com,Charcoal Grill,Lighting,1,199.0,199.0,NorthernYards,Atlanta,CA,71636
ORD-142773,2026-05-17,CUST01733,cust938@example.com,pruning shears,Patio Heaters,6,18.75,112.5,SouthernShed,Austin,NC,73596
ORD-466586,2026-05-17,CUST00559,cust1536@example.com,Adirondack Chair,Home Decor,4,149.5,598.0,MidwestHome,Seattle,NY,32058
ORD-711893,2026-05-17,CUST00194,cust1574@example.com,patio umbrella,Garden Tools,2,89.99,179.98,NorthernYards,Denver,TX,42264
ORD-814407,2099-13-45,CUST01450,cust315@example.com,adirondack chair,Patio Heaters,1,149.5,149.5,WestPatio,Atlanta,TX,52406
ORD-758879,2026-05-17,CUST00928,cust1344@example.com,LED-String-Lights,Garden Tools,2,24.99,49.98,MidwestHome,Seattle,IL,15747
ORD-321634,2026-05-17,CUST00782,cust1121@example.com, Patio  Umbrella ,Outdoor Furniture,1,89.99,89.99,WestPatio,Denver,CA,19269
ORD-286657,2026-05-17,CUST00584,cust796@example.com,garden hose 50ft,Patio Heaters,1,29.99,29.99,SouthernShed,Austin,FL,31356
ORD-413048,2026-05-17,CUST01363,cust1236@example.com,pruning shears,Outdoor Furniture,3,18.75,56.25,EastsideOutfitters,Miami,WA,99779
ORD-309580,2026-05-17,CUST00185,cust1154@example.com,pruning shears,Lighting,4,18.75,75.0,EastsideOutfitters,Miami,GA,45190
ORD-295408,2026-05-17,CUST01386,cust700@example.com,Ceramic  Planter,Grills & BBQ,2,34.5,69.0,SouthernShed,Atlanta,CA,77284
ORD-652891,2026-05-17,CUST00616,cust1858@example.com,Outdoor Rug 5x7,Grills & BBQ,1,119.0,119.0,SouthernShed,Boston,CO,20378
ORD-415001,2026-05-17,CUST00221,cust1129@example.com,Garden Hose 50 ft,Home Decor,0,29.99,59.98,WestPatio,Atlanta,OR,16255
ORD-199074,2026-05-17,CUST00234,cust1575@example.com,pruning shears,Patio Heaters,1,18.75,18.75,WestPatio,Seattle,OR,20717
ORD-924366,2026-05-17,CUST00932,cust643@example.com,CHARCOAL GRILL,Patio Heaters,1,199.0,199.0,WestPatio,Miami,CO,49013
ORD-947075,2026-05-17,CUST00532,cust380@example.com,,Patio Heaters,5,24.99,124.95,NorthernYards,Atlanta,NY,37665
ORD-660333,2026-05-17,CUST01417,cust1344@example.com,Patio Umbrella,Lighting,1,89.99,89.99,MidwestHome,Boston,CA,32509
ORD-610365,2026-05-17,CUST01414,cust1415@example.com,LED-String-Lights,Patio Heaters,3,24.99,74.97,WestPatio,Denver,OR,57281
ORD-191892,2026-05-17,CUST01760,cust1426@example.com,Charcoal Grill,Outdoor Furniture,1,199.0,199.0,SouthernShed,Atlanta,TX,12082
ORD-780130,2026-05-17,CUST01577,cust391@example.com,charcoal grill ,Lighting,1,199.0,199.0,SouthernShed,Atlanta,MA,80593
ORD-542372,2026-05-17,CUST00041,cust1974@example.com,Patio Umbrella,Lighting,1,89.99,89.99,MidwestHome,Seattle,NY,68361
ORD-311118,2026-05-17,CUST01461,not-an-email,LED-String-Lights,Lighting,3,24.99,74.97,WestPatio,Atlanta,CO,16674
ORD-872882,2026-05-17,CUST01052,cust999@example.com,patio-heater,Home Decor,3,249.0,747.0,MidwestHome,Boston,WA,14851
ORD-956360,2026-05-17,CUST01134,cust865@example.com,Pruning Shears,Outdoor Furniture,3,18.75,56.25,EastsideOutfitters,Boston,NC,12492
ORD-537400,2026-05-17,CUST00043,cust919@example.com,Pruning Shears,Grills & BBQ,2,18.75,37.5,EastsideOutfitters,Boston,MA,55451
ORD-301537,2026-05-17,CUST00695,cust1204@example.com,pruning shears,Home Decor,2,18.75,37.5,WestPatio,Seattle,NC,38796
ORD-407645,2026-05-17,CUST00968,cust1505@example.com,ceramic planter,Grills & BBQ,3,34.5,103.5,MidwestHome,Seattle,MA,95524
ORD-396177,2026-05-17,CUST00207,cust321@example.com,Adirondack-Chair,Lighting,2,149.5,299.0,WestPatio,Denver,NY,36146
ORD-346120,2026-05-17,CUST01387,cust1805@example.com,Garden Hose 50 ft,Grills & BBQ,1,29.99,29.99,SouthernShed,Miami,CA,57026
ORD-133522,2026-05-17,CUST00997,cust248@example.com,adirondack chair,Garden Tools,2,149.5,299.0,EastsideOutfitters,Denver,OR,39712
ORD-906747,2026-05-17,CUST01447,cust1238@example.com, Patio  Umbrella ,Outdoor Furniture,4,89.99,359.96,WestPatio,Atlanta,AZ,77552
ORD-982478,2026-05-17,CUST01039,cust1687@example.com,Adirondack Chair,Outdoor Furniture,3,149.5,448.5,SouthernShed,Boston,OR,23352
ORD-223794,2026-05-17,CUST01501,cust1561@example.com,garden hose 50ft,Outdoor Furniture,1,29.99,29.99,SouthernShed,Boston,WA,67870
ORD-481405,2026-05-17,CUST01575,cust1986@example.com,Fire Pit,Outdoor Furniture,1,179.0,179.0,SouthernShed,Atlanta,FL,67554
ORD-457900,2026-05-17,CUST00739,cust1465@example.com,LED-String-Lights,Patio Heaters,1,24.99,24.99,SouthernShed,Seattle,WA,58815
ORD-889794,2026-05-17,CUST01840,cust847@example.com,outdoor rug 5x7,Lighting,3,119.0,357.0,MidwestHome,Boston,NY,66206
ORD-479347,2026-05-17,CUST01582,cust1933@example.com,PATIO UMBRELLA,Grills & BBQ,1,89.99,81.14,WestPatio,Austin,CA,77809
ORD-512369,2026-05-17,CUST01794,cust1461@example.com,patio umbrella,Home Decor,4,89.99,359.96,EastsideOutfitters,Atlanta,CA,92786
ORD-521530,2026-05-17,CUST01844,cust17@example.com,outdoor rug 5x7,Home Decor,3,119.0,357.0,MidwestHome,Seattle,IL,55109
ORD-834312,2026-05-17,CUST00906,cust1615@example.com,ceramic planter,Patio Heaters,2,34.5,69.0,EastsideOutfitters,Boston,NC,91836
ORD-524154,2026-05-17,CUST01516,cust799@example.com,garden hose 50ft,Grills & BBQ,1,29.99,29.99,MidwestHome,Miami,NC,53842
ORD-397719,2026-05-17,CUST00328,cust698@example.com,Garden Hose 50ft,Outdoor Furniture,2,29.99,59.98,NorthernYards,Miami,WA,78332
ORD-721285,2026-05-17,CUST00123,cust1035@example.com,LED String Lights,Garden Tools,3,24.99,74.97,EastsideOutfitters,Boston,WA,65410
ORD-632151,2026-05-17,CUST01510,cust920@example.com,Fire Pit,Outdoor Furniture,1,179.0,179.0,WestPatio,Denver,MA,26351
ORD-347565,2026-05-17,CUST00479,cust1093@example.com,patio-heater,Garden Tools,3,249.0,747.0,EastsideOutfitters,Denver,MA,97231
ORD-799318,2026-05-17,CUST00672,cust1511@example.com,patio-heater,Home Decor,1,249.0,249.0,MidwestHome,Seattle,CO,78113
ORD-962813,2026-05-17,CUST00189,cust1697@example.com,FIRE PIT,Outdoor Furniture,1,179.0,179.0,WestPatio,Seattle,AZ,65796
ORD-599387,2026-05-17,CUST01063,cust825@example.com,garden hose 50ft,Lighting,1,29.99,29.99,EastsideOutfitters,Miami,MA,78977
ORD-623058,2026-05-17,CUST01036,cust1688@example.com,ceramic planter,Grills & BBQ,2,34.5,69.0,WestPatio,Boston,GA,64646
ORD-579946,2026-05-17,CUST00970,cust1423@example.com,charcoal grill ,Outdoor Furniture,2,199.0,398.0,SouthernShed,Miami,NC,25474
ORD-487272,2026-05-17,CUST00083,cust757@example.com,Adirondack-Chair,Home Decor,4,149.5,598.0,SouthernShed,Austin,TX,25842
ORD-489511,2026-05-17,CUST01606,cust1621@example.com,led string lights,Home Decor,1,24.99,24.99,WestPatio,Austin,GA,13667
ORD-419987,2026-05-17,CUST00715,cust5@example.com,LED String Lights,Outdoor Furniture,1,24.99,24.99,NorthernYards,Atlanta,AZ,74067
ORD-604550,2026-05-17,CUST01708,cust974@example.com,PATIO HEATER,Home Decor,2,249.0,498.0,SouthernShed,Seattle,IL,59454
ORD-629283,2026-05-17,CUST01361,cust183@example.com,pruning shears,Home Decor,2,18.75,37.5,WestPatio,Atlanta,NY,52626
ORD-344131,2026-05-17,CUST00182,cust1508@example.com,ceramic planter,Grills & BBQ,2,34.5,69.0,NorthernYards,Miami,MA,68077
ORD-760717,2026-05-17,CUST01268,cust175@example.com,LED-String-Lights,Home Decor,2,24.99,49.98,MidwestHome,Austin,MA,83315
ORD-697944,2026-05-17,CUST01090,cust247@example.com,Outdoor Rug 5x7,Grills & BBQ,3,119.0,357.0,NorthernYards,Denver,NC,12446
ORD-924974,2026-05-17,CUST01243,cust174@example.com,Garden Hose 50ft,Garden Tools,3,29.99,89.97,WestPatio,Miami,OR,68226
ORD-147168,2026-05-17,CUST00650,cust50@example.com,Pruning Shears,Lighting,1,18.75,18.75,EastsideOutfitters,Austin,NY,64386
ORD-220213,2026-05-17,CUST00316,cust524@example.com,Adirondack-Chair,Garden Tools,1,149.5,149.5,WestPatio,Boston,NY,33942
ORD-277409,2026-05-17,CUST00656,cust611@example.com, Patio  Umbrella ,Grills & BBQ,1,89.99,89.99,WestPatio,Denver,AZ,17667
ORD-370463,2026-05-17,CUST01042,cust1201@example.com,Ceramic Planter,Home Decor,1,34.5,34.5,WestPatio,Austin,FL,88250
ORD-382368,2026-05-17,CUST01872,not-an-email, Patio  Umbrella ,Outdoor Furniture,2,89.99,179.98,EastsideOutfitters,Miami,CO,18579
ORD-714646,2026-05-17,CUST00914,cust624@example.com,Adirondack Chair,Outdoor Furniture,3,149.5,448.5,MidwestHome,Seattle,MA,26458
ORD-920910,2026-05-17,CUST01969,cust1101@example.com,CHARCOAL GRILL,Home Decor,2,199.0,398.0,WestPatio,Austin,NY,42133
ORD-101049,2026-05-17,CUST00988,cust124@example.com,pruning shears,Garden Tools,2,18.75,37.5,MidwestHome,Denver,NY,10071
ORD-980266,2026-05-17,CUST00094,cust1722@example.com,ceramic planter,Grills & BBQ,3,34.5,103.5,MidwestHome,Miami,FL,86697
ORD-173332,2026-05-17,CUST00573,cust1485@example.com,LED String Lights,Lighting,1,24.99,24.99,SouthernShed,Miami,TX,28304
ORD-629342,2026-05-17,CUST00560,cust1542@example.com,fire-pit,Grills & BBQ,5,179.0,895.0,EastsideOutfitters,Denver,MA,44257
ORD-320855,2026-05-17,CUST01247,cust1324@example.com,pruning shears,Lighting,1,18.75,18.75,NorthernYards,Austin,AZ,27527
ORD-805383,2026-05-17,CUST00167,cust1562@example.com,CHARCOAL GRILL,Patio Heaters,2,199.0,398.0,NorthernYards,Miami,AZ,74091
ORD-132450,2026-05-17,CUST01719,cust734@example.com,Pruning Shears,Patio Heaters,1,18.75,18.75,NorthernYards,Austin,CO,88815
ORD-585168,2026-05-17,CUST01888,cust1554@example.com,Fire Pit,Patio Heaters,2,179.0,358.0,EastsideOutfitters,Seattle,FL,12592
ORD-194336,2026-05-17,CUST01982,cust480@example.com,patio-heater,Garden Tools,1,249.0,249.0,NorthernYards,Denver,AZ,38986
ORD-616777,2026-05-17,CUST01166,cust228@example.com,Patio Heater,Home Decor,1,249.0,249.0,WestPatio,Seattle,MA,61915
ORD-678588,2026-05-17,CUST00134,cust1235@example.com,Garden Hose 50 ft,Home Decor,3,29.99,89.97,SouthernShed,Boston,MA,99441
ORD-168209,2026-05-17,CUST00393,cust1493@example.com,CHARCOAL GRILL,Patio Heaters,5,199.0,995.0,NorthernYards,Boston,FL,78561
ORD-810656,2026-05-17,CUST01313,cust5@example.com,Outdoor Rug 5 x 7,Patio Heaters,1,119.0,119.0,NorthernYards,Denver,NC,69497
ORD-553559,2026-05-17,CUST01555,cust1015@example.com,ceramic planter,Outdoor Furniture,1,34.5,34.5,SouthernShed,Austin,NC,71156
ORD-391433,2026-05-17,CUST01803,cust399@example.com,Ceramic  Planter,Home Decor,2,34.5,69.0,NorthernYards,Boston,CA,61361
ORD-336588,2026-05-17,CUST01283,cust675@example.com,Ceramic Planter,Patio Heaters,4,34.5,138.0,NorthernYards,Austin,FL,31558
ORD-603281,2026-05-17,CUST00221,cust1722@example.com,Ceramic Planter,Lighting,2,34.5,69.0,SouthernShed,Denver,MA,53817
ORD-972957,2026-05-17,CUST00899,cust1589@example.com, Patio  Umbrella ,Outdoor Furniture,2,89.99,179.98,WestPatio,Miami,FL,19556
ORD-230889,2026-05-17,CUST00134,cust1823@example.com,Adirondack Chair,Grills & BBQ,4,149.5,598.0,NorthernYards,Atlanta,CO,51062
ORD-157450,2026-05-17,CUST01741,cust1388@example.com,LED-String-Lights,Lighting,0,24.99,49.98,WestPatio,Austin,TX,23346
ORD-747288,2026-05-17,CUST00951,cust22@example.com,Ceramic Planter,Lighting,4,34.5,138.0,MidwestHome,Miami,MA,91789
ORD-206197,2026-05-17,CUST00395,cust1060@example.com,fire-pit,Outdoor Furniture,5,179.0,895.0,NorthernYards,Austin,CA,69516
ORD-724086,2026-05-17,CUST00525,cust259@example.com,Adirondack-Chair,Garden Tools,3,149.5,448.5,WestPatio,Atlanta,FL,85132
ORD-859822,2026-05-17,CUST01198,cust124@example.com,PATIO HEATER,Lighting,1,249.0,249.0,MidwestHome,Boston,NY,15776
ORD-891018,2026-05-17,CUST01236,cust302@example.com,FIRE PIT,Garden Tools,2,179.0,358.0,EastsideOutfitters,Denver,NC,29087
